trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
61,False,"{'a': 0.45, 'e': 0.9981400768384904}",20,0,-70.65485398292776,"{0: 9, 1: 7, 2: 3, 3: 1, 4: 0}",0
62,False,"{'a': 0.45, 'e': 0.9980786156017829}",30,0,-177.9301351288774,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
63,False,"{'a': 0.45, 'e': 0.9980161562865429}",25,0,-162.29578628022875,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
64,False,"{'a': 0.45, 'e': 0.99795269895523}",25,0,-185.88152339260836,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
65,False,"{'a': 0.45, 'e': 0.9978882436713011}",25,0,-38.267226734528315,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
66,False,"{'a': 0.45, 'e': 0.9978227904992117}",25,0,-123.11822562063269,"{0: 13, 1: 2, 2: 7, 3: 3, 4: 0}",0
67,False,"{'a': 0.45, 'e': 0.9977563395044151}",20,0,-104.8226820308848,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
68,False,"{'a': 0.45, 'e': 0.9976888907533621}",20,0,-32.81096522891743,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
69,False,"{'a': 0.45, 'e': 0.9976204443135014}",30,0,-170.82614862026114,"{0: 15, 1: 6, 2: 6, 3: 1, 4: 2}",0
70,False,"{'a': 0.45, 'e': 0.9975510002532796}",25,0,-148.97071481409247,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
71,False,"{'a': 0.45, 'e': 0.9974805586421406}",20,0,-31.65014907151394,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
72,False,"{'a': 0.45, 'e': 0.9974091195505261}",25,0,-142.0531866067634,"{0: 14, 1: 4, 2: 2, 3: 4, 4: 1}",0
73,False,"{'a': 0.45, 'e': 0.9973366830498752}",20,0,-130.60224052865536,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
74,False,"{'a': 0.45, 'e': 0.9972632492126244}",20,0,-144.72837674484407,"{0: 8, 1: 5, 2: 3, 3: 3, 4: 1}",0
75,False,"{'a': 0.45, 'e': 0.9971888181122075}",20,0,-135.6570437278811,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
76,False,"{'a': 0.45, 'e': 0.9971133898230555}",25,0,-31.561709748818597,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
77,False,"{'a': 0.45, 'e': 0.9970369644205967}",20,0,-88.14951513168413,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
78,False,"{'a': 0.45, 'e': 0.9969595419812568}",25,0,-132.23322463738654,"{0: 9, 1: 5, 2: 10, 3: 1, 4: 0}",0
79,False,"{'a': 0.45, 'e': 0.9968811225824579}",25,0,-69.37417095877173,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
80,False,"{'a': 0.45, 'e': 0.9968017063026194}",20,0,-184.26791564758867,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
81,False,"{'a': 0.45, 'e': 0.9967212932211577}",25,0,-118.41610054397127,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
82,False,"{'a': 0.45, 'e': 0.9966398834184859}",25,0,-65.73186257996585,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
83,False,"{'a': 0.45, 'e': 0.9965574769760137}",25,0,-106.55786853508441,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
84,False,"{'a': 0.45, 'e': 0.9964740739761475}",20,0,-157.286710206155,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
85,False,"{'a': 0.45, 'e': 0.9963896745022904}",20,0,-138.3864381368059,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
86,False,"{'a': 0.45, 'e': 0.996304278638842}",30,0,-290.2790696828444,"{0: 13, 1: 2, 2: 9, 3: 2, 4: 4}",0
87,False,"{'a': 0.45, 'e': 0.9962178864711978}",20,0,-77.4161742930077,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
88,False,"{'a': 0.45, 'e': 0.9961304980857502}",25,0,-146.5522092636042,"{0: 11, 1: 5, 2: 7, 3: 1, 4: 1}",0
89,False,"{'a': 0.45, 'e': 0.9960421135698875}",20,0,-93.80857509614152,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
90,False,"{'a': 0.45, 'e': 0.9959527330119943}",20,0,-145.16534883190255,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
91,False,"{'a': 0.45, 'e': 0.9958623565014509}",30,0,-131.73474576796715,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
92,False,"{'a': 0.45, 'e': 0.9957709841286342}",25,0,-103.00658232944704,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
93,False,"{'a': 0.45, 'e': 0.9956786159849162}",20,0,-136.76525843255098,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
94,False,"{'a': 0.45, 'e': 0.9955852521626654}",25,10,-145.22714196742825,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 3}",1
95,False,"{'a': 0.45, 'e': 0.9954908927552453}",30,0,-176.65081669698571,"{0: 15, 1: 4, 2: 7, 3: 3, 4: 1}",0
96,False,"{'a': 0.45, 'e': 0.9953955378570153}",20,0,-111.71976545941475,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
97,False,"{'a': 0.45, 'e': 0.9952991875633305}",20,0,-35.036112117363515,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
98,False,"{'a': 0.45, 'e': 0.995201841970541}",30,0,-337.84213474779494,"{0: 12, 1: 4, 2: 5, 3: 4, 4: 5}",0
99,False,"{'a': 0.45, 'e': 0.9951035011759926}",25,0,-150.43627203314776,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
100,False,"{'a': 0.45, 'e': 0.9950041652780258}",30,0,-110.96735197171716,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
101,False,"{'a': 0.45, 'e': 0.9949038343759766}",25,0,-137.51807515588578,"{0: 12, 1: 1, 2: 9, 3: 3, 4: 0}",0
102,False,"{'a': 0.45, 'e': 0.994802508570176}",30,0,-163.2435443441727,"{0: 16, 1: 1, 2: 11, 3: 1, 4: 1}",0
103,False,"{'a': 0.45, 'e': 0.9947001879619498}",25,0,-109.41949637793218,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
104,False,"{'a': 0.45, 'e': 0.9945968726536185}",20,0,-35.56307358425455,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
105,False,"{'a': 0.45, 'e': 0.9944925627484974}",25,0,-163.1291844010963,"{0: 14, 1: 6, 2: 1, 3: 1, 4: 3}",0
106,False,"{'a': 0.45, 'e': 0.9943872583508965}",20,0,-88.75921574623453,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
107,False,"{'a': 0.45, 'e': 0.9942809595661201}",20,0,-101.49489732271289,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
108,False,"{'a': 0.45, 'e': 0.9941736665004669}",20,0,-79.26616807734983,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
109,False,"{'a': 0.45, 'e': 0.9940653792612301}",30,0,-197.80775151234053,"{0: 19, 1: 3, 2: 4, 3: 0, 4: 4}",0
110,False,"{'a': 0.45, 'e': 0.9939560979566968}",20,0,-18.127284487361784,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
111,False,"{'a': 0.45, 'e': 0.9938458226961485}",25,0,-27.727846936966188,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
112,False,"{'a': 0.45, 'e': 0.9937345535898603}",20,0,-87.67486230416777,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
113,False,"{'a': 0.45, 'e': 0.9936222907491012}",20,0,-65.64029417516446,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
114,False,"{'a': 0.45, 'e': 0.9935090342861342}",25,0,-250.48903618503385,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 4}",0
115,False,"{'a': 0.45, 'e': 0.9933947843142158}",25,0,-171.99215943059588,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
116,False,"{'a': 0.45, 'e': 0.9932795409475959}",25,5,-127.05144214795699,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",1
117,False,"{'a': 0.45, 'e': 0.9931633043015177}",20,0,-107.77235830613415,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
118,False,"{'a': 0.45, 'e': 0.993046074492218}",20,12,-12.84889177930757,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.45, 'e': 0.9929278516369265}",25,0,-158.12241758678329,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
120,False,"{'a': 0.45, 'e': 0.9928086358538663}",25,0,-228.60300696957955,"{0: 14, 1: 1, 2: 4, 3: 2, 4: 4}",0
121,False,"{'a': 0.45, 'e': 0.9926884272622528}",25,0,-147.3432757483535,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
122,False,"{'a': 0.45, 'e': 0.9925672259822949}",20,0,-235.4734784482565,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
123,False,"{'a': 0.45, 'e': 0.9924450321351935}",25,0,-90.48956107405067,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
124,False,"{'a': 0.45, 'e': 0.9923218458431429}",20,0,-98.5579915723057,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
125,False,"{'a': 0.45, 'e': 0.992197667229329}",20,0,-148.4086656701469,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
126,False,"{'a': 0.45, 'e': 0.9920724964179307}",25,0,-143.5454553153756,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
127,False,"{'a': 0.45, 'e': 0.9919463335341185}",30,0,-159.0527042578004,"{0: 16, 1: 2, 2: 9, 3: 2, 4: 1}",0
128,False,"{'a': 0.45, 'e': 0.9918191787040556}",20,0,-64.66089291588966,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
129,False,"{'a': 0.45, 'e': 0.9916910320548965}",25,0,-198.55453581720644,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
130,False,"{'a': 0.45, 'e': 0.9915618937147881}",20,0,-106.88564940169398,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
131,False,"{'a': 0.45, 'e': 0.9914317638128685}",20,0,-70.90470592305867,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
132,False,"{'a': 0.45, 'e': 0.9913006424792677}",30,0,-169.19938289076455,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
133,False,"{'a': 0.45, 'e': 0.9911685298451072}",25,0,-226.3438676828038,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
134,False,"{'a': 0.45, 'e': 0.9910354260424993}",25,0,-166.47084710778716,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
135,False,"{'a': 0.45, 'e': 0.9909013312045479}",20,0,-112.54383494341431,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
136,False,"{'a': 0.45, 'e': 0.990766245465348}",20,0,-27.51179402225243,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
137,False,"{'a': 0.45, 'e': 0.9906301689599851}",20,9,-29.074960086589677,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
138,False,"{'a': 0.45, 'e': 0.9904931018245359}",20,0,-148.32827377059078,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
139,False,"{'a': 0.45, 'e': 0.9903550441960673}",30,3,-91.70742013546482,"{0: 17, 1: 4, 2: 4, 3: 1, 4: 1}",1
140,False,"{'a': 0.45, 'e': 0.9902159962126371}",25,0,-134.25454134523932,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
141,False,"{'a': 0.45, 'e': 0.9900759580132933}",20,0,-170.45045695468298,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
142,False,"{'a': 0.45, 'e': 0.9899349297380738}",20,0,-89.05386520293435,"{0: 13, 1: 5, 2: 0, 3: 0, 4: 2}",0
143,False,"{'a': 0.45, 'e': 0.9897929115280072}",20,0,-92.97196391042944,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
144,False,"{'a': 0.45, 'e': 0.9896499035251115}",30,0,-142.02959851583836,"{0: 15, 1: 2, 2: 11, 3: 2, 4: 0}",0
145,False,"{'a': 0.45, 'e': 0.9895059058723947}",25,6,-71.36509600606811,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 1}",1
146,False,"{'a': 0.45, 'e': 0.9893609187138546}",25,0,-117.62242924835749,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
147,False,"{'a': 0.45, 'e': 0.9892149421944781}",20,0,-100.8306472683826,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
148,False,"{'a': 0.45, 'e': 0.989067976460242}",30,11,-118.10102565854704,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
149,False,"{'a': 0.45, 'e': 0.9889200216581118}",20,1,-93.47569766631068,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 1}",1
150,False,"{'a': 0.45, 'e': 0.9887710779360422}",30,0,-253.82888492099988,"{0: 17, 1: 0, 2: 7, 3: 2, 4: 4}",0
151,False,"{'a': 0.45, 'e': 0.9886211454429773}",25,0,-220.23434676041992,"{0: 8, 1: 7, 2: 6, 3: 1, 4: 3}",0
152,False,"{'a': 0.45, 'e': 0.9884702243288492}",25,0,-15.991318964575585,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
153,False,"{'a': 0.45, 'e': 0.9883183147445792}",30,0,-121.83752671220455,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
154,False,"{'a': 0.45, 'e': 0.9881654168420767}",30,0,-269.2806644504296,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 5}",0
155,False,"{'a': 0.45, 'e': 0.9880115307742399}",25,0,-41.81147600471554,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
156,False,"{'a': 0.45, 'e': 0.9878566566949545}",20,0,-52.62795036013559,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
157,False,"{'a': 0.45, 'e': 0.9877007947590948}",30,13,-75.33008908534522,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
158,False,"{'a': 0.45, 'e': 0.9875439451225226}",25,0,-76.19666420198097,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
159,False,"{'a': 0.45, 'e': 0.9873861079420876}",20,10,-41.13510266726119,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
160,False,"{'a': 0.45, 'e': 0.9872272833756269}",20,0,-94.43818919984326,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
161,False,"{'a': 0.45, 'e': 0.9870674715819652}",25,0,-110.3386166322992,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
162,False,"{'a': 0.45, 'e': 0.986906672720914}",30,7,-132.53249846423358,"{0: 11, 1: 2, 2: 8, 3: 1, 4: 1}",1
163,False,"{'a': 0.45, 'e': 0.9867448869532726}",35,0,-140.41909553928167,"{0: 23, 1: 2, 2: 6, 3: 3, 4: 1}",0
164,False,"{'a': 0.45, 'e': 0.9865821144408262}",20,0,-16.069547450583467,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
165,False,"{'a': 0.45, 'e': 0.9864183553463477}",25,0,-45.229105571219556,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
166,False,"{'a': 0.45, 'e': 0.986253609833596}",25,0,-204.82589066543048,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
167,False,"{'a': 0.45, 'e': 0.9860878780673167}",20,0,-27.190600594500044,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
168,False,"{'a': 0.45, 'e': 0.9859211602132415}",30,0,-214.21544160818954,"{0: 13, 1: 8, 2: 4, 3: 2, 4: 3}",0
169,False,"{'a': 0.45, 'e': 0.9857534564380882}",30,2,-169.6734074706666,"{0: 14, 1: 2, 2: 9, 3: 2, 4: 1}",1
170,False,"{'a': 0.45, 'e': 0.9855847669095608}",25,0,-87.28407818953593,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
171,False,"{'a': 0.45, 'e': 0.9854150917963483}",25,0,-85.37819761696842,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
172,False,"{'a': 0.45, 'e': 0.9852444312681263}",20,0,-81.52141693626254,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
173,False,"{'a': 0.45, 'e': 0.9850727854955552}",20,0,-211.72998476697828,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 4}",0
174,False,"{'a': 0.45, 'e': 0.9849001546502806}",25,0,-13.388425947809772,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
175,False,"{'a': 0.45, 'e': 0.9847265389049334}",20,0,-119.8385216539581,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
176,False,"{'a': 0.45, 'e': 0.9845519384331295}",25,0,-82.7956972179301,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
177,False,"{'a': 0.45, 'e': 0.984376353409469}",20,0,-56.17794024608416,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
178,False,"{'a': 0.45, 'e': 0.9841997840095373}",25,0,-218.1924592461852,"{0: 9, 1: 4, 2: 7, 3: 3, 4: 2}",0
179,False,"{'a': 0.45, 'e': 0.9840222304099036}",25,0,-67.8190351787018,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
180,False,"{'a': 0.45, 'e': 0.9838436927881214}",25,0,-88.56791023156552,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
181,False,"{'a': 0.45, 'e': 0.9836641713227284}",35,0,-282.636040693996,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 5}",0
182,False,"{'a': 0.45, 'e': 0.9834836661932461}",25,0,-163.31101158538874,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
183,False,"{'a': 0.45, 'e': 0.9833021775801796}",20,0,-100.3282091606229,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
184,False,"{'a': 0.45, 'e': 0.9831197056650174}",20,0,-74.44923666818828,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
185,False,"{'a': 0.45, 'e': 0.9829362506302315}",30,0,-232.93954135479524,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
186,False,"{'a': 0.45, 'e': 0.9827518126592768}",20,0,-75.62931287517175,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
187,False,"{'a': 0.45, 'e': 0.9825663919365915}",25,0,-136.0963036519803,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
188,False,"{'a': 0.45, 'e': 0.9823799886475959}",30,13,-38.018757210644786,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
189,False,"{'a': 0.45, 'e': 0.9821926029786937}",20,0,-118.74746077905414,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
190,False,"{'a': 0.45, 'e': 0.9820042351172703}",20,0,-180.7993033046982,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
191,False,"{'a': 0.45, 'e': 0.9818148852516937}",25,11,-12.07566427425417,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
192,False,"{'a': 0.45, 'e': 0.9816245535713135}",20,0,-45.27897021454255,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
193,False,"{'a': 0.45, 'e': 0.9814332402664617}",30,0,-132.6969335963664,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
194,False,"{'a': 0.45, 'e': 0.9812409455284513}",30,0,-200.32559313519857,"{0: 19, 1: 1, 2: 4, 3: 3, 4: 3}",0
195,False,"{'a': 0.45, 'e': 0.9810476695495772}",25,0,-98.20514708461265,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
196,False,"{'a': 0.45, 'e': 0.9808534125231153}",25,0,-140.46835033491632,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
197,False,"{'a': 0.45, 'e': 0.9806581746433226}",30,16,-12.912092208466754,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
198,False,"{'a': 0.45, 'e': 0.9804619561054371}",20,0,-70.65093089106115,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
199,False,"{'a': 0.45, 'e': 0.9802647571056771}",30,0,-26.01761753988063,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
200,False,"{'a': 0.45, 'e': 0.9800665778412416}",30,0,-186.88903556136137,"{0: 20, 1: 0, 2: 5, 3: 2, 4: 3}",0
201,False,"{'a': 0.45, 'e': 0.97986741851031}",35,0,-160.5017200287564,"{0: 24, 1: 2, 2: 5, 3: 2, 4: 2}",0
202,False,"{'a': 0.45, 'e': 0.9796672793120416}",25,0,-121.30091290720135,"{0: 15, 1: 4, 2: 2, 3: 3, 4: 1}",0
203,False,"{'a': 0.45, 'e': 0.9794661604465754}",20,0,-87.74683311047714,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
204,False,"{'a': 0.45, 'e': 0.9792640621150305}",20,0,-79.07647359612179,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
205,False,"{'a': 0.45, 'e': 0.9790609845195051}",35,0,-142.75569793092333,"{0: 23, 1: 2, 2: 5, 3: 5, 4: 0}",0
206,False,"{'a': 0.45, 'e': 0.9788569278630767}",30,0,-179.71593096612062,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
207,False,"{'a': 0.45, 'e': 0.978651892349802}",20,0,-140.7884352843983,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
208,False,"{'a': 0.45, 'e': 0.9784458781847165}",20,0,-145.99863841264198,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
209,False,"{'a': 0.45, 'e': 0.9782388855738344}",20,0,-85.20003652911045,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
210,False,"{'a': 0.45, 'e': 0.9780309147241483}",20,0,-150.4402063739527,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
211,False,"{'a': 0.45, 'e': 0.9778219658436289}",25,0,-207.93258223032262,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
212,False,"{'a': 0.45, 'e': 0.9776120391412251}",20,0,-123.22459643748107,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
213,False,"{'a': 0.45, 'e': 0.9774011348268636}",20,0,-168.19507337097411,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
214,False,"{'a': 0.45, 'e': 0.9771892531114489}",20,0,-53.0307004321932,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
215,False,"{'a': 0.45, 'e': 0.9769763942068623}",20,9,-68.88748563072531,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
216,False,"{'a': 0.45, 'e': 0.9767625583259631}",25,0,-137.14930869526762,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
217,False,"{'a': 0.45, 'e': 0.976547745682587}",30,0,-114.62241637019548,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",1
218,False,"{'a': 0.45, 'e': 0.9763319564915464}",20,0,-64.36698302453091,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
219,False,"{'a': 0.45, 'e': 0.9761151909686308}",25,0,-114.60802631736465,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
220,False,"{'a': 0.45, 'e': 0.9758974493306055}",20,0,-165.75001859610228,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
221,False,"{'a': 0.45, 'e': 0.9756787317952123}",25,0,-69.60476143074646,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
222,False,"{'a': 0.45, 'e': 0.9754590385811684}",20,0,-65.2312530428711,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
223,False,"{'a': 0.45, 'e': 0.9752383699081674}",20,0,-125.84042710547895,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
224,False,"{'a': 0.45, 'e': 0.9750167259968777}",25,3,-87.82146746194887,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 1}",1
225,False,"{'a': 0.45, 'e': 0.9747941070689433}",20,12,-42.34990939184031,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
226,False,"{'a': 0.45, 'e': 0.974570513346983}",30,0,-315.2838252379625,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 6}",0
227,False,"{'a': 0.45, 'e': 0.9743459450545906}",30,0,-217.40354231187158,"{0: 15, 1: 2, 2: 9, 3: 1, 4: 3}",0
228,False,"{'a': 0.45, 'e': 0.9741204024163344}",25,0,-163.13978185812067,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
229,False,"{'a': 0.45, 'e': 0.9738938856577568}",20,0,-191.0244294937474,"{0: 7, 1: 4, 2: 6, 3: 0, 4: 3}",0
230,False,"{'a': 0.45, 'e': 0.9736663950053749}",30,16,-12.587991145783585,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
231,False,"{'a': 0.45, 'e': 0.9734379306866789}",20,0,-175.11347315732257,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
232,False,"{'a': 0.45, 'e': 0.9732084929301336}",20,0,-47.132841485460126,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
233,False,"{'a': 0.45, 'e': 0.9729780819651762}",20,0,-95.01365850586565,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
234,False,"{'a': 0.45, 'e': 0.9727466980222181}",20,0,-47.868140169895426,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
235,False,"{'a': 0.45, 'e': 0.972514341332643}",30,0,-255.31520129809658,"{0: 16, 1: 0, 2: 6, 3: 5, 4: 3}",0
236,False,"{'a': 0.45, 'e': 0.9722810121288076}",20,0,-176.13705761713098,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
237,False,"{'a': 0.45, 'e': 0.9720467106440411}",25,0,-116.19170489147058,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
238,False,"{'a': 0.45, 'e': 0.971811437112645}",20,0,-87.50019795328862,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
239,False,"{'a': 0.45, 'e': 0.9715751917698927}",30,0,-108.17384120016041,"{0: 21, 1: 2, 2: 3, 3: 3, 4: 1}",0
240,False,"{'a': 0.45, 'e': 0.9713379748520296}",25,17,-22.04890405986262,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
241,False,"{'a': 0.45, 'e': 0.9710997865962726}",30,0,-106.06400424682114,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
242,False,"{'a': 0.45, 'e': 0.97086062724081}",20,0,-77.39421867853846,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
243,False,"{'a': 0.45, 'e': 0.970620497024801}",35,0,-201.77548409978297,"{0: 20, 1: 7, 2: 4, 3: 0, 4: 4}",0
244,False,"{'a': 0.45, 'e': 0.9703793961883759}",20,0,-116.1538070018921,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
